utterance_id,audio_path,transcript,speaker_id,chapter_id
6930-75918-0010,test-clean\6930\75918\6930-75918-0010.flac,I CAN PERCEIVE LOVE CLEARLY ENOUGH,6930,75918
6930-75918-0011,test-clean\6930\75918\6930-75918-0011.flac,I AM CONVINCED OF WHAT I SAY SAID THE COUNT,6930,75918
6930-75918-0012,test-clean\6930\75918\6930-75918-0012.flac,IT IS ANNOYANCE THEN,6930,75918
6930-75918-0013,test-clean\6930\75918\6930-75918-0013.flac,IN THOSE VERY TERMS I EVEN ADDED MORE,6930,75918
6930-75918-0014,test-clean\6930\75918\6930-75918-0014.flac,BUT CONTINUED RAOUL NOT INTERRUPTED BY THIS MOVEMENT OF HIS FRIEND HEAVEN BE PRAISED THE FRENCH WHO ARE PRONOUNCED TO BE THOUGHTLESS AND INDISCREET RECKLESS EVEN ARE CAPABLE OF BRINGING A CALM AND SOUND JUDGMENT TO BEAR ON MATTERS OF SUCH HIGH IMPORTANCE,6930,75918
6930-75918-0015,test-clean\6930\75918\6930-75918-0015.flac,THUS IT IS THAT THE HONOR OF THREE IS SAVED OUR COUNTRY'S OUR MASTER'S AND OUR OWN,6930,75918
6930-75918-0016,test-clean\6930\75918\6930-75918-0016.flac,YES I NEED REPOSE MANY THINGS HAVE AGITATED ME TO DAY BOTH IN MIND AND BODY WHEN YOU RETURN TO MORROW I SHALL NO LONGER BE THE SAME MAN,6930,75918
6930-75918-0017,test-clean\6930\75918\6930-75918-0017.flac,BUT IN THIS FRIENDLY PRESSURE RAOUL COULD DETECT THE NERVOUS AGITATION OF A GREAT INTERNAL CONFLICT,6930,75918
6930-75918-0018,test-clean\6930\75918\6930-75918-0018.flac,THE NIGHT WAS CLEAR STARLIT AND SPLENDID THE TEMPEST HAD PASSED AWAY AND THE SWEET INFLUENCES OF THE EVENING HAD RESTORED LIFE PEACE AND SECURITY EVERYWHERE,6930,75918
6930-75918-0019,test-clean\6930\75918\6930-75918-0019.flac,UPON THE LARGE SQUARE IN FRONT OF THE HOTEL THE SHADOWS OF THE TENTS INTERSECTED BY THE GOLDEN MOONBEAMS FORMED AS IT WERE A HUGE MOSAIC OF JET AND YELLOW FLAGSTONES,6930,75918
6930-75918-0020,test-clean\6930\75918\6930-75918-0020.flac,BRAGELONNE WATCHED FOR SOME TIME THE CONDUCT OF THE TWO LOVERS LISTENED TO THE LOUD AND UNCIVIL SLUMBERS OF MANICAMP WHO SNORED AS IMPERIOUSLY AS THOUGH HE WAS WEARING HIS BLUE AND GOLD INSTEAD OF HIS VIOLET SUIT,6930,75918
6930-76324-0000,test-clean\6930\76324\6930-76324-0000.flac,GOLIATH MAKES ANOTHER DISCOVERY,6930,76324
6930-76324-0001,test-clean\6930\76324\6930-76324-0001.flac,THEY WERE CERTAINLY NO NEARER THE SOLUTION OF THEIR PROBLEM,6930,76324
6930-76324-0002,test-clean\6930\76324\6930-76324-0002.flac,THE POOR LITTLE THINGS CRIED CYNTHIA THINK OF THEM HAVING BEEN TURNED TO THE WALL ALL THESE YEARS,6930,76324
6930-76324-0003,test-clean\6930\76324\6930-76324-0003.flac,NOW WHAT WAS THE SENSE OF IT TWO INNOCENT BABIES LIKE THAT,6930,76324
6930-76324-0004,test-clean\6930\76324\6930-76324-0004.flac,BUT JOYCE HAD NOT BEEN LISTENING ALL AT ONCE SHE PUT DOWN HER CANDLE ON THE TABLE AND FACED HER COMPANION,6930,76324
6930-76324-0005,test-clean\6930\76324\6930-76324-0005.flac,THE TWIN BROTHER DID SOMETHING SHE DIDN'T LIKE AND SHE TURNED HIS PICTURE TO THE WALL,6930,76324
6930-76324-0006,test-clean\6930\76324\6930-76324-0006.flac,HERS HAPPENED TO BE IN THE SAME FRAME TOO BUT SHE EVIDENTLY DIDN'T CARE ABOUT THAT,6930,76324
6930-76324-0007,test-clean\6930\76324\6930-76324-0007.flac,NOW WHAT HAVE YOU TO SAY CYNTHIA SPRAGUE,6930,76324
6930-76324-0008,test-clean\6930\76324\6930-76324-0008.flac,I THOUGHT WE WERE STUMPED AGAIN WHEN I FIRST SAW THAT PICTURE BUT IT'S BEEN OF SOME USE AFTER ALL,6930,76324
6930-76324-0009,test-clean\6930\76324\6930-76324-0009.flac,DO YOU SUPPOSE THE MINIATURE WAS A COPY OF THE SAME THING,6930,76324
6930-76324-0010,test-clean\6930\76324\6930-76324-0010.flac,WHAT IN THE WORLD IS THAT QUERIED JOYCE,6930,76324
6930-76324-0011,test-clean\6930\76324\6930-76324-0011.flac,THEY WORRY ME TERRIBLY AND BESIDES I'D LIKE TO SEE WHAT THIS LOVELY FURNITURE LOOKS LIKE WITHOUT SUCH QUANTITIES OF DUST ALL OVER IT GOOD SCHEME CYN,6930,76324
6930-76324-0012,test-clean\6930\76324\6930-76324-0012.flac,WE'LL COME IN HERE THIS AFTERNOON WITH OLD CLOTHES ON AND HAVE A REGULAR HOUSE CLEANING,6930,76324
6930-76324-0013,test-clean\6930\76324\6930-76324-0013.flac,IT CAN'T HURT ANYTHING I'M SURE FOR WE WON'T DISTURB THINGS AT ALL,6930,76324
6930-76324-0014,test-clean\6930\76324\6930-76324-0014.flac,THIS THOUGHT HOWEVER DID NOT ENTER THE HEADS OF THE ENTHUSIASTIC PAIR,6930,76324
6930-76324-0015,test-clean\6930\76324\6930-76324-0015.flac,SMUGGLING THE HOUSE CLEANING PARAPHERNALIA INTO THE CELLAR WINDOW UNOBSERVED THAT AFTERNOON PROVED NO EASY TASK FOR CYNTHIA HAD ADDED A WHISK BROOM AND DUST PAN TO THE OUTFIT,6930,76324
6930-76324-0016,test-clean\6930\76324\6930-76324-0016.flac,THE LURE PROVED TOO MUCH FOR HIM AND HE CAME SPORTING AFTER IT AS FRISKILY AS A YOUNG KITTEN MUCH TO CYNTHIA'S DELIGHT WHEN SHE CAUGHT SIGHT OF HIM,6930,76324
6930-76324-0017,test-clean\6930\76324\6930-76324-0017.flac,OH LET HIM COME ALONG SHE URGED I DO LOVE TO SEE HIM ABOUT THAT OLD HOUSE,6930,76324
6930-76324-0018,test-clean\6930\76324\6930-76324-0018.flac,HE MAKES IT SORT OF COZIER,6930,76324
6930-76324-0019,test-clean\6930\76324\6930-76324-0019.flac,NOW LET'S DUST THE FURNITURE AND PICTURES,6930,76324
6930-76324-0020,test-clean\6930\76324\6930-76324-0020.flac,YET LITTLE AS IT WAS IT HAD ALREADY MADE A VAST DIFFERENCE IN THE ASPECT OF THE ROOM,6930,76324
6930-76324-0021,test-clean\6930\76324\6930-76324-0021.flac,SURFACE DUST AT LEAST HAD BEEN REMOVED AND THE FINE OLD FURNITURE GAVE A HINT OF ITS REAL ELEGANCE AND POLISH,6930,76324
6930-76324-0022,test-clean\6930\76324\6930-76324-0022.flac,THEN SHE SUDDENLY REMARKED,6930,76324
6930-76324-0023,test-clean\6930\76324\6930-76324-0023.flac,AND MY POCKET MONEY IS GETTING LOW AGAIN AND YOU HAVEN'T ANY LEFT AS USUAL,6930,76324
6930-76324-0024,test-clean\6930\76324\6930-76324-0024.flac,THEY SAY ILLUMINATION BY CANDLE LIGHT IS THE PRETTIEST IN THE WORLD,6930,76324
6930-76324-0025,test-clean\6930\76324\6930-76324-0025.flac,WHY IT'S GOLIATH AS USUAL THEY BOTH CRIED PEERING IN,6930,76324
6930-76324-0026,test-clean\6930\76324\6930-76324-0026.flac,ISN'T HE THE GREATEST FOR GETTING INTO ODD CORNERS,6930,76324
6930-76324-0027,test-clean\6930\76324\6930-76324-0027.flac,FORGETTING ALL THEIR WEARINESS THEY SEIZED THEIR CANDLES AND SCURRIED THROUGH THE HOUSE FINDING AN OCCASIONAL PAPER TUCKED AWAY IN SOME ODD CORNER,6930,76324
6930-76324-0028,test-clean\6930\76324\6930-76324-0028.flac,WELL I'M CONVINCED THAT THE BOARDED UP HOUSE MYSTERY HAPPENED NOT EARLIER THAN APRIL SIXTEENTH EIGHTEEN SIXTY ONE AND PROBABLY NOT MUCH LATER,6930,76324
6930-81414-0000,test-clean\6930\81414\6930-81414-0000.flac,NO WORDS WERE SPOKEN NO LANGUAGE WAS UTTERED SAVE THAT OF WAILING AND HISSING AND THAT SOMEHOW WAS INDISTINCT AS IF IT EXISTED IN FANCY AND NOT IN REALITY,6930,81414
6930-81414-0001,test-clean\6930\81414\6930-81414-0001.flac,I HEARD A NOISE BEHIND I TURNED AND SAW KAFFAR HIS BLACK EYES SHINING WHILE IN HIS HAND HE HELD A GLEAMING KNIFE HE LIFTED IT ABOVE HIS HEAD AS IF TO STRIKE BUT I HAD THE STRENGTH OF TEN MEN AND I HURLED HIM FROM ME,6930,81414
6930-81414-0002,test-clean\6930\81414\6930-81414-0002.flac,ONWARD SAID A DISTANT VOICE,6930,81414
6930-81414-0003,test-clean\6930\81414\6930-81414-0003.flac,NO SOUND BROKE THE STILLNESS OF THE NIGHT,6930,81414
6930-81414-0004,test-clean\6930\81414\6930-81414-0004.flac,THE STORY OF ITS EVIL INFLUENCE CAME BACK TO ME AND IN MY BEWILDERED CONDITION I WONDERED WHETHER THERE WAS NOT SOME TRUTH IN WHAT HAD BEEN SAID,6930,81414
6930-81414-0005,test-clean\6930\81414\6930-81414-0005.flac,WHAT WAS THAT,6930,81414
6930-81414-0006,test-clean\6930\81414\6930-81414-0006.flac,WHAT THEN A HUMAN HAND LARGE AND SHAPELY APPEARED DISTINCTLY ON THE SURFACE OF THE POND,6930,81414
6930-81414-0007,test-clean\6930\81414\6930-81414-0007.flac,NOTHING MORE NOT EVEN THE WRIST TO WHICH IT MIGHT BE ATTACHED,6930,81414
6930-81414-0008,test-clean\6930\81414\6930-81414-0008.flac,IT DID NOT BECKON OR INDEED MOVE AT ALL IT WAS AS STILL AS THE HAND OF DEATH,6930,81414
6930-81414-0009,test-clean\6930\81414\6930-81414-0009.flac,I AWOKE TO CONSCIOUSNESS FIGHTING AT FIRST IT SEEMED AS IF I WAS FIGHTING WITH A PHANTOM BUT GRADUALLY MY OPPONENT BECAME MORE REAL TO ME IT WAS KAFFAR,6930,81414
6930-81414-0010,test-clean\6930\81414\6930-81414-0010.flac,A SOUND OF VOICES A FLASH OF LIGHT,6930,81414
6930-81414-0011,test-clean\6930\81414\6930-81414-0011.flac,A FEELING OF FREEDOM AND I WAS AWAKE WHERE,6930,81414
6930-81414-0012,test-clean\6930\81414\6930-81414-0012.flac,SAID ANOTHER VOICE WHICH I RECOGNIZED AS VOLTAIRE'S KAFFAR,6930,81414
6930-81414-0013,test-clean\6930\81414\6930-81414-0013.flac,I HAD SCARCELY KNOWN WHAT I HAD BEEN SAYING OR DOING UP TO THIS TIME BUT AS HE SPOKE I LOOKED AT MY HAND,6930,81414
6930-81414-0014,test-clean\6930\81414\6930-81414-0014.flac,IN THE LIGHT OF THE MOON I SAW A KNIFE RED WITH BLOOD AND MY HAND TOO WAS ALSO DISCOLOURED,6930,81414
6930-81414-0015,test-clean\6930\81414\6930-81414-0015.flac,I DO NOT KNOW I AM DAZED BEWILDERED,6930,81414
6930-81414-0016,test-clean\6930\81414\6930-81414-0016.flac,BUT THAT IS KAFFAR'S KNIFE,6930,81414
6930-81414-0017,test-clean\6930\81414\6930-81414-0017.flac,I KNOW HE HAD IT THIS VERY EVENING,6930,81414
6930-81414-0018,test-clean\6930\81414\6930-81414-0018.flac,I REMEMBER SAYING HAVE WE BEEN TOGETHER,6930,81414
6930-81414-0019,test-clean\6930\81414\6930-81414-0019.flac,VOLTAIRE PICKED UP SOMETHING FROM THE GROUND AND LOOKED AT IT,6930,81414
6930-81414-0020,test-clean\6930\81414\6930-81414-0020.flac,I SAY YOU DO KNOW WHAT THIS MEANS AND YOU MUST TELL US,6930,81414
6930-81414-0021,test-clean\6930\81414\6930-81414-0021.flac,A TERRIBLE THOUGHT FLASHED INTO MY MIND,6930,81414
6930-81414-0022,test-clean\6930\81414\6930-81414-0022.flac,I HAD AGAIN BEEN ACTING UNDER THE INFLUENCE OF THIS MAN'S POWER,6930,81414
6930-81414-0023,test-clean\6930\81414\6930-81414-0023.flac,PERCHANCE TOO KAFFAR'S DEATH MIGHT SERVE HIM IN GOOD STEAD,6930,81414
6930-81414-0024,test-clean\6930\81414\6930-81414-0024.flac,MY TONGUE REFUSED TO ARTICULATE MY POWER OF SPEECH LEFT ME,6930,81414
6930-81414-0025,test-clean\6930\81414\6930-81414-0025.flac,MY POSITION WAS TOO TERRIBLE,6930,81414
6930-81414-0026,test-clean\6930\81414\6930-81414-0026.flac,MY OVERWROUGHT NERVES YIELDED AT LAST,6930,81414
6930-81414-0027,test-clean\6930\81414\6930-81414-0027.flac,FOR SOME TIME AFTER THAT I REMEMBERED NOTHING DISTINCTLY,6930,81414
5639-40744-0000,test-clean\5639\40744\5639-40744-0000.flac,ELEVEN O'CLOCK HAD STRUCK IT WAS A FINE CLEAR NIGHT THEY WERE THE ONLY PERSONS ON THE ROAD AND THEY SAUNTERED LEISURELY ALONG TO AVOID PAYING THE PRICE OF FATIGUE FOR THE RECREATION PROVIDED FOR THE TOLEDANS IN THEIR VALLEY OR ON THE BANKS OF THEIR RIVER,5639,40744
5639-40744-0001,test-clean\5639\40744\5639-40744-0001.flac,SECURE AS HE THOUGHT IN THE CAREFUL ADMINISTRATION OF JUSTICE IN THAT CITY AND THE CHARACTER OF ITS WELL DISPOSED INHABITANTS THE GOOD HIDALGO WAS FAR FROM THINKING THAT ANY DISASTER COULD BEFAL HIS FAMILY,5639,40744
5639-40744-0002,test-clean\5639\40744\5639-40744-0002.flac,RODOLFO AND HIS COMPANIONS WITH THEIR FACES MUFFLED IN THEIR CLOAKS STARED RUDELY AND INSOLENTLY AT THE MOTHER THE DAUGHTER AND THE SERVANT MAID,5639,40744
5639-40744-0003,test-clean\5639\40744\5639-40744-0003.flac,IN A MOMENT HE COMMUNICATED HIS THOUGHTS TO HIS COMPANIONS AND IN THE NEXT MOMENT THEY RESOLVED TO TURN BACK AND CARRY HER OFF TO PLEASE RODOLFO FOR THE RICH WHO ARE OPEN HANDED ALWAYS FIND PARASITES READY TO ENCOURAGE THEIR BAD PROPENSITIES AND THUS TO CONCEIVE THIS WICKED DESIGN TO COMMUNICATE IT APPROVE IT RESOLVE ON RAVISHING LEOCADIA AND TO CARRY THAT DESIGN INTO EFFECT WAS THE WORK OF A MOMENT,5639,40744
5639-40744-0004,test-clean\5639\40744\5639-40744-0004.flac,THEY DREW THEIR SWORDS HID THEIR FACES IN THE FLAPS OF THEIR CLOAKS TURNED BACK AND SOON CAME IN FRONT OF THE LITTLE PARTY WHO HAD NOT YET DONE GIVING THANKS TO GOD FOR THEIR ESCAPE FROM THOSE AUDACIOUS MEN,5639,40744
5639-40744-0005,test-clean\5639\40744\5639-40744-0005.flac,FINALLY THE ONE PARTY WENT OFF EXULTING AND THE OTHER WAS LEFT IN DESOLATION AND WOE,5639,40744
5639-40744-0006,test-clean\5639\40744\5639-40744-0006.flac,RODOLFO ARRIVED AT HIS OWN HOUSE WITHOUT ANY IMPEDIMENT AND LEOCADIA'S PARENTS REACHED THEIRS HEART BROKEN AND DESPAIRING,5639,40744
5639-40744-0007,test-clean\5639\40744\5639-40744-0007.flac,MEANWHILE RODOLFO HAD LEOCADIA SAFE IN HIS CUSTODY AND IN HIS OWN APARTMENT,5639,40744
5639-40744-0008,test-clean\5639\40744\5639-40744-0008.flac,WHO TOUCHES ME AM I IN BED,5639,40744
5639-40744-0009,test-clean\5639\40744\5639-40744-0009.flac,MOTHER DEAR FATHER DO YOU HEAR ME,5639,40744
5639-40744-0010,test-clean\5639\40744\5639-40744-0010.flac,IT IS THE ONLY AMENDS I ASK OF YOU FOR THE WRONG YOU HAVE DONE ME,5639,40744
5639-40744-0011,test-clean\5639\40744\5639-40744-0011.flac,SHE FOUND THE DOOR BUT IT WAS LOCKED OUTSIDE,5639,40744
5639-40744-0012,test-clean\5639\40744\5639-40744-0012.flac,SHE SUCCEEDED IN OPENING THE WINDOW AND THE MOONLIGHT SHONE IN SO BRIGHTLY THAT SHE COULD DISTINGUISH THE COLOUR OF SOME DAMASK HANGINGS IN THE ROOM,5639,40744
5639-40744-0013,test-clean\5639\40744\5639-40744-0013.flac,SHE SAW THAT THE BED WAS GILDED AND SO RICH THAT IT SEEMED THAT OF A PRINCE RATHER THAN OF A PRIVATE GENTLEMAN,5639,40744
5639-40744-0014,test-clean\5639\40744\5639-40744-0014.flac,AMONG OTHER THINGS ON WHICH SHE CAST HER EYES WAS A SMALL CRUCIFIX OF SOLID SILVER STANDING ON A CABINET NEAR THE WINDOW,5639,40744
5639-40744-0015,test-clean\5639\40744\5639-40744-0015.flac,THIS PERSON WAS RODOLFO WHO THOUGH HE HAD GONE TO LOOK FOR HIS FRIENDS HAD CHANGED HIS MIND IN THAT RESPECT NOT THINKING IT ADVISABLE TO ACQUAINT THEM WITH WHAT HAD PASSED BETWEEN HIM AND THE GIRL,5639,40744
5639-40744-0016,test-clean\5639\40744\5639-40744-0016.flac,ON THE CONTRARY HE RESOLVED TO TELL THEM THAT REPENTING OF HIS VIOLENCE AND MOVED BY HER TEARS HE HAD ONLY CARRIED HER HALF WAY TOWARDS HIS HOUSE AND THEN LET HER GO,5639,40744
5639-40744-0017,test-clean\5639\40744\5639-40744-0017.flac,CHOKING WITH EMOTION LEOCADI MADE A SIGN TO HER PARENTS THAT SHE WISHED TO BE ALONE WITH THEM,5639,40744
5639-40744-0018,test-clean\5639\40744\5639-40744-0018.flac,THAT WOULD BE VERY WELL MY CHILD REPLIED HER FATHER IF YOUR PLAN WERE NOT LIABLE TO BE FRUSTRATED BY ORDINARY CUNNING BUT NO DOUBT THIS IMAGE HAS BEEN ALREADY MISSED BY ITS OWNER AND HE WILL HAVE SET IT DOWN FOR CERTAIN THAT IT WAS TAKEN OUT OF THE ROOM BY THE PERSON HE LOCKED UP THERE,5639,40744
5639-40744-0019,test-clean\5639\40744\5639-40744-0019.flac,WHAT YOU HAD BEST DO MY CHILD IS TO KEEP IT AND PRAY TO IT THAT SINCE IT WAS A WITNESS TO YOUR UNDOING IT WILL DEIGN TO VINDICATE YOUR CAUSE BY ITS RIGHTEOUS JUDGMENT,5639,40744
5639-40744-0020,test-clean\5639\40744\5639-40744-0020.flac,THUS DID THIS HUMANE AND RIGHT MINDED FATHER COMFORT HIS UNHAPPY DAUGHTER AND HER MOTHER EMBRACING HER AGAIN DID ALL SHE COULD TO SOOTHE HER FEELINGS,5639,40744
5639-40744-0021,test-clean\5639\40744\5639-40744-0021.flac,SHE MEANWHILE PASSED HER LIFE WITH HER PARENTS IN THE STRICTEST RETIREMENT NEVER LETTING HERSELF BE SEEN BUT SHUNNING EVERY EYE LEST IT SHOULD READ HER MISFORTUNE IN HER FACE,5639,40744
5639-40744-0022,test-clean\5639\40744\5639-40744-0022.flac,TIME ROLLED ON THE HOUR OF HER DELIVERY ARRIVED IT TOOK PLACE IN THE UTMOST SECRECY HER MOTHER TAKING UPON HER THE OFFICE OF MIDWIFE AND SHE GAVE BIRTH TO A SON ONE OF THE MOST BEAUTIFUL EVER SEEN,5639,40744
5639-40744-0023,test-clean\5639\40744\5639-40744-0023.flac,WHEN THE BOY WALKED THROUGH THE STREETS BLESSINGS WERE SHOWERED UPON HIM BY ALL WHO SAW HIM BLESSINGS UPON HIS BEAUTY UPON THE MOTHER THAT BORE HIM UPON THE FATHER THAT BEGOT HIM UPON THOSE WHO BROUGHT HIM UP SO WELL,5639,40744
5639-40744-0024,test-clean\5639\40744\5639-40744-0024.flac,ONE DAY WHEN THE BOY WAS SENT BY HIS GRANDFATHER WITH A MESSAGE TO A RELATION HE PASSED ALONG A STREET IN WHICH THERE WAS A GREAT CONCOURSE OF HORSEMEN,5639,40744
5639-40744-0025,test-clean\5639\40744\5639-40744-0025.flac,THE BED SHE TOO WELL REMEMBERED WAS THERE AND ABOVE ALL THE CABINET ON WHICH HAD STOOD THE IMAGE SHE HAD TAKEN AWAY WAS STILL ON THE SAME SPOT,5639,40744
5639-40744-0026,test-clean\5639\40744\5639-40744-0026.flac,LUIS WAS OUT OF DANGER IN A FORTNIGHT IN A MONTH HE ROSE FROM HIS BED AND DURING ALL THAT TIME HE WAS VISITED DAILY BY HIS MOTHER AND GRANDMOTHER AND TREATED BY THE MASTER AND MISTRESS OF THE HOUSE AS IF HE WAS THEIR OWN CHILD,5639,40744
5639-40744-0027,test-clean\5639\40744\5639-40744-0027.flac,THUS SAYING AND PRESSING THE CRUCIFIX TO HER BREAST SHE FELL FAINTING INTO THE ARMS OF DONA ESTAFANIA WHO AS A GENTLEWOMAN TO WHOSE SEX PITY IS AS NATURAL AS CRUELTY IS TO MAN INSTANTLY PRESSED HER LIPS TO THOSE OF THE FAINTING GIRL SHEDDING OVER HER SO MANY TEARS THAT THERE NEEDED NO OTHER SPRINKLING OF WATER TO RECOVER LEOCADIA FROM HER SWOON,5639,40744
5639-40744-0028,test-clean\5639\40744\5639-40744-0028.flac,I HAVE GREAT THINGS TO TELL YOU SENOR SAID DONA ESTAFANIA TO HER HUSBAND THE CREAM AND SUBSTANCE OF WHICH IS THIS THE FAINTING GIRL BEFORE YOU IS YOUR DAUGHTER AND THAT BOY IS YOUR GRANDSON,5639,40744
5639-40744-0029,test-clean\5639\40744\5639-40744-0029.flac,THIS TRUTH WHICH I HAVE LEARNED FROM HER LIPS IS CONFIRMED BY HIS FACE IN WHICH WE HAVE BOTH BEHELD THAT OF OUR SON,5639,40744
5639-40744-0030,test-clean\5639\40744\5639-40744-0030.flac,JUST THEN LEOCADIA CAME TO HERSELF AND EMBRACING THE CROSS SEEMED CHANGED INTO A SEA OF TEARS AND THE GENTLEMAN REMAINED IN UTTER BEWILDERMENT UNTIL HIS WIFE HAD REPEATED TO HIM FROM BEGINNING TO END LEOCADIA'S WHOLE STORY AND HE BELIEVED IT THROUGH THE BLESSED DISPENSATION OF HEAVEN WHICH HAD CONFIRMED IT BY SO MANY CONVINCING TESTIMONIES,5639,40744
5639-40744-0031,test-clean\5639\40744\5639-40744-0031.flac,SO PERSUASIVE WERE HER ENTREATIES AND SO STRONG HER ASSURANCES THAT NO HARM WHATEVER COULD RESULT TO THEM FROM THE INFORMATION SHE SOUGHT THEY WERE INDUCED TO CONFESS THAT ONE SUMMER'S NIGHT THE SAME SHE HAD MENTIONED THEMSELVES AND ANOTHER FRIEND BEING OUT ON A STROLL WITH RODOLFO THEY HAD BEEN CONCERNED IN THE ABDUCTION OF A GIRL WHOM RODOLFO CARRIED OFF WHILST THE REST OF THEM DETAINED HER FAMILY WHO MADE A GREAT OUTCRY AND WOULD HAVE DEFENDED HER IF THEY COULD,5639,40744
5639-40744-0032,test-clean\5639\40744\5639-40744-0032.flac,FOR GOD'S SAKE MY LADY MOTHER GIVE ME A WIFE WHO WOULD BE AN AGREEABLE COMPANION NOT ONE WHO WILL DISGUST ME SO THAT WE MAY BOTH BEAR EVENLY AND WITH MUTUAL GOOD WILL THE YOKE IMPOSED ON US BY HEAVEN INSTEAD OF PULLING THIS WAY AND THAT WAY AND FRETTING EACH OTHER TO DEATH,5639,40744
5639-40744-0033,test-clean\5639\40744\5639-40744-0033.flac,HER BEARING WAS GRACEFUL AND ANIMATED SHE LED HER SON BY THE HAND AND BEFORE HER WALKED TWO MAIDS WITH WAX LIGHTS AND SILVER CANDLESTICKS,5639,40744
5639-40744-0034,test-clean\5639\40744\5639-40744-0034.flac,ALL ROSE TO DO HER REVERENCE AS IF SOMETHING FROM HEAVEN HAD MIRACULOUSLY APPEARED BEFORE THEM BUT GAZING ON HER ENTRANCED WITH ADMIRATION NOT ONE OF THEM WAS ABLE TO ADDRESS A SINGLE WORD TO HER,5639,40744
5639-40744-0035,test-clean\5639\40744\5639-40744-0035.flac,SHE REFLECTED HOW NEAR SHE STOOD TO THE CRISIS WHICH WAS TO DETERMINE WHETHER SHE WAS TO BE BLESSED OR UNHAPPY FOR EVER AND RACKED BY THE INTENSITY OF HER EMOTIONS SHE SUDDENLY CHANGED COLOUR HER HEAD DROPPED AND SHE FELL FORWARD IN A SWOON INTO THE ARMS OF THE DISMAYED ESTAFANIA,5639,40744
5639-40744-0036,test-clean\5639\40744\5639-40744-0036.flac,HIS MOTHER HAD LEFT HER TO HIM AS BEING HER DESTINED PROTECTOR BUT WHEN SHE SAW THAT HE TOO WAS INSENSIBLE SHE WAS NEAR MAKING A THIRD AND WOULD HAVE DONE SO HAD HE NOT COME TO HIMSELF,5639,40744
5639-40744-0037,test-clean\5639\40744\5639-40744-0037.flac,KNOW THEN SON OF MY HEART THAT THIS FAINTING LADY IS YOUR REAL BRIDE I SAY REAL BECAUSE SHE IS THE ONE WHOM YOUR FATHER AND I HAVE CHOSEN FOR YOU AND THE PORTRAIT WAS A PRETENCE,5639,40744
5639-40744-0038,test-clean\5639\40744\5639-40744-0038.flac,JUST AT THE MOMENT WHEN THE TEARS OF THE PITYING BEHOLDERS FLOWED FASTEST AND THEIR EJACULATIONS WERE MOST EXPRESSIVE OF DESPAIR LEOCADIA GAVE SIGNS OF RECOVERY AND BROUGHT BACK GLADNESS TO THE HEARTS OF ALL,5639,40744
5639-40744-0039,test-clean\5639\40744\5639-40744-0039.flac,WHEN SHE CAME TO HER SENSES AND BLUSHING TO FIND HERSELF IN RODOLFO'S ARMS WOULD HAVE DISENGAGED HERSELF NO SENORA HE SAID THAT MUST NOT BE STRIVE NOT TO WITHDRAW FROM THE ARMS OF HIM WHO HOLDS YOU IN HIS SOUL,5639,40744
5639-40744-0040,test-clean\5639\40744\5639-40744-0040.flac,THIS WAS DONE FOR THE EVENT TOOK PLACE AT A TIME WHEN THE CONSENT OF THE PARTIES WAS SUFFICIENT FOR THE CELEBRATION OF A MARRIAGE WITHOUT ANY OF THE PRELIMINARY FORMALITIES WHICH ARE NOW SO PROPERLY REQUIRED,5639,40744
5639-40744-0041,test-clean\5639\40744\5639-40744-0041.flac,NOR WAS RODOLFO LESS SURPRISED THAN THEY AND THE BETTER TO ASSURE HIMSELF OF SO WONDERFUL A FACT HE BEGGED LEOCADIA TO GIVE HIM SOME TOKEN WHICH SHOULD MAKE PERFECTLY CLEAR TO HIM THAT WHICH INDEED HE DID NOT DOUBT SINCE IT WAS AUTHENTICATED BY HIS PARENTS,5639,40744
3575-170457-0000,test-clean\3575\170457\3575-170457-0000.flac,AND OFTEN HAS MY MOTHER SAID WHILE ON HER LAP I LAID MY HEAD SHE FEARED FOR TIME I WAS NOT MADE BUT FOR ETERNITY,3575,170457
3575-170457-0001,test-clean\3575\170457\3575-170457-0001.flac,WHY ARE WE TO BE DENIED EACH OTHER'S SOCIETY,3575,170457
3575-170457-0002,test-clean\3575\170457\3575-170457-0002.flac,WHY ARE WE TO BE DIVIDED,3575,170457
3575-170457-0003,test-clean\3575\170457\3575-170457-0003.flac,SURELY IT MUST BE BECAUSE WE ARE IN DANGER OF LOVING EACH OTHER TOO WELL OF LOSING SIGHT OF THE CREATOR IN IDOLATRY OF THE CREATURE,3575,170457
3575-170457-0004,test-clean\3575\170457\3575-170457-0004.flac,WE USED TO DISPUTE ABOUT POLITICS AND RELIGION,3575,170457
3575-170457-0005,test-clean\3575\170457\3575-170457-0005.flac,SHE A TORY AND CLERGYMAN'S DAUGHTER WAS ALWAYS IN A MINORITY OF ONE IN OUR HOUSE OF VIOLENT DISSENT AND RADICALISM,3575,170457
3575-170457-0006,test-clean\3575\170457\3575-170457-0006.flac,HER FEEBLE HEALTH GAVE HER HER YIELDING MANNER FOR SHE COULD NEVER OPPOSE ANY ONE WITHOUT GATHERING UP ALL HER STRENGTH FOR THE STRUGGLE,3575,170457
3575-170457-0007,test-clean\3575\170457\3575-170457-0007.flac,HE SPOKE FRENCH PERFECTLY I HAVE BEEN TOLD WHEN NEED WAS BUT DELIGHTED USUALLY IN TALKING THE BROADEST YORKSHIRE,3575,170457
